facility_id,canonical_name,facility_segment_count,facility_crosses_blm,facility_length_mi_source,facility_length_on_blm_mi,facility_min_blm_distance_mi,facility_length_mi_calculated,facility_pct_length_on_blm,facility_crossing_segment_count,facility_crossing_count
CVY_1DF12A29,KLAMATH D1 LATERAL,1,FALSE,3.933179764685575,0,8.176281762502875,3.933179764685575,0,0,0
CVY_1E43B652,Main Canal,1,FALSE,20.61074362635708,0,6.050881818269075,20.61074362635708,0,0,0
CVY_1E540262,Mission Hills/Santa Inez Aqueduct Extension,2,FALSE,41.89149193344199,0,0.46222061115986013,41.89149193344199,0,0,0
CVY_1E72A5B4,East Interception Canal,4,FALSE,0.7215855608555987,0,14.412931505256513,0.7215855608555987,0,0,0
CVY_1EA553B0,Joint Board Canal,1,FALSE,1.8105382258162594,0,8.696218364012934,1.8105382258162594,0,0,0
CVY_1F516766,Cherokee Canal,2,FALSE,29.992982307723047,0,7.704968413147447,29.992982307723047,0,0,0
CVY_1F67F1CE,Folsom South Canal Connection,1,FALSE,18.57822371940834,0,6.733942673015013,18.57822371940834,0,0,0
CVY_1FB79D3D,Glenn-Colusa Irrigation District Lateral 62-2A,3,FALSE,6.348274885437104,0,11.126326679922775,6.348274885437104,0,0,0
CVY_20C08296,California Aqueduct,37,TRUE,373.63504399097985,0.7184101518560272,0,373.63504399097985,0.19227590222328578,4,4
CVY_210152EC,Tupman Cutout Canal,1,FALSE,0.6104476089360594,0,3.6695009714037203,0.6104476089360594,0,0,0
CVY_210DF3BA,Gerle Creek Canal,1,FALSE,1.8643237052770225,0,17.711447928221002,1.8643237052770225,0,0,0
CVY_211C3D77,Camptonville Tunnel,1,FALSE,1.1600406501113993,0,3.9885097114763983,1.1600406501113993,0,0,0
CVY_211E6081,Sills,1,FALSE,0.6597835604586177,0,17.655941430500217,0.6597835604586177,0,0,0
CVY_2127F60D,Consolidated Canal,1,FALSE,1.5339040888217417,0,5.039498955890205,1.5339040888217417,0,0,0
CVY_214E402D,Natomas Cross Canal,3,FALSE,15.305012591277158,0,19.951152852709377,15.305012591277158,0,0,0
CVY_217E14F1,Upper Farmington Canal,1,FALSE,7.708443491107456,0,5.008833392420121,7.708443491107456,0,0,0
CVY_21846CEA,Central Coast Water Authority Canal,2,FALSE,38.0538653133623,0,0.4519039286483685,38.0538653133623,0,0,0
CVY_21CDAFA6,Unnamed conveyance — Major Conveyance row 1190,2,FALSE,12.7684539459537,0,1.1474006288385787,12.7684539459537,0,0,0
CVY_21CEB63E,Sawtell,1,FALSE,0.8621352997677578,0,21.91564900942422,0.8621352997677578,0,0,0
CVY_2223C3DF,Fresno Canal,2,FALSE,12.617145100619373,0,5.09533138443473,12.617145100619373,0,0,0
CVY_2256A365,East Canal,1,FALSE,6.23014826811692,0,19.66885712637613,6.23014826811692,0,0,0
CVY_23062076,PACHECO TUNNEL REACH 1,1,FALSE,0.7264654652262584,0,6.635541842897059,0.7264654652262584,0,0,0
CVY_23062078,PACHECO TUNNEL REACH 2,1,FALSE,5.314711503241651,0,1.9754068605762303,5.314711503241651,0,0,0
CVY_237D5E68,Dudley Canal,1,FALSE,4.85943901254698,0,1.0432847003279653,4.85943901254698,0,0,0
CVY_240A1128,Snake Ditch,2,FALSE,0.1824737178832927,0,15.021312205714738,0.1824737178832927,0,0,0
CVY_24434C78,Simpson Homes,1,FALSE,0.49897144677614924,0,18.72780344430985,0.49897144677614924,0,0,0
CVY_24F9C6E7,Main Lift Canal,3,FALSE,3.0965961837782445,0,1.5018993237977771,3.0965961837782445,0,0,0
CVY_25039264,Main Canal,1,FALSE,3.313804153912926,0,14.738480629955783,3.313804153912926,0,0,0
CVY_2530212C,Unnamed conveyance — Major Conveyance row 743,1,FALSE,2.185352672080024,0,3.2927700656259646,2.185352672080024,0,0,0
CVY_25725366,Yankee Hill,5,FALSE,0.7498331125539369,0,5.858374796819684,0.7498331125539369,0,0,0
CVY_258CA200,Echo Tunnel,1,FALSE,0.5597643512140079,0,11.542607438531288,0.5597643512140079,0,0,0
CVY_25A76ECB,Columbia Canal,2,FALSE,25.74049863402253,0,0.004393760047218463,25.74049863402253,0,0,0
CVY_25BBB6F6,East Branch,56,TRUE,56.36921270324733,0.12192702118092538,0,56.36921270324733,0.2163007346276124,1,1
CVY_25BE0540,LOST RIVER DIVERSION CHANNEL,1,FALSE,7.88848128969014,0,12.85727765623937,7.88848128969014,0,0,0
CVY_26074D11,Airport Ditch,4,FALSE,1.9713741547449017,0,20.6704155327543,1.9713741547449017,0,0,0
CVY_262C08B2,FRIANT-KERN CANAL KINGS RIVER SIPHON,1,FALSE,0.6101494589559944,0,4.8958938351969294,0.6101494589559944,0,0,0
CVY_26511F23,Chicago Park Flume,1,TRUE,4.553409732515291,0.677478716870665,0,4.553409732515291,14.878492309463825,1,1
CVY_267582B2,Hoyte Sloan Line,1,FALSE,0.2872232930277198,0,5.816548842942045,0.2872232930277198,0,0,0
CVY_26ACDA9D,Colusa Trough,1,FALSE,27.02145390157765,0,10.879234820244267,27.02145390157765,0,0,0
CVY_26D146DD,Chappell South,1,FALSE,0.6356698365479224,0,20.41269887039404,0.6356698365479224,0,0,0
CVY_26D73479,Bryte Road,3,FALSE,0.7995143495574468,0,16.23925119973266,0.7995143495574468,0,0,0
CVY_27302BDB,Shirland Canal,1,FALSE,5.096068608828559,0,0.08378550173403065,5.096068608828559,0,0,0
CVY_27E04401,Lower Grass Valley Canal,1,FALSE,2.8475340982351183,0,0.5126094211712513,2.8475340982351183,0,0,0
CVY_27E36C82,J DRAINS,1,FALSE,0.9991951818096511,0,13.131365129084722,0.9991951818096511,0,0,0
CVY_2821EE69,El Dorado PH Penstocks,1,FALSE,2.822791993507676,0,1.67610021924486,2.822791993507676,0,0,0
CVY_289F8CAA,Lakeside Ditch,3,FALSE,15.092336558584272,0,5.038045308590565,15.092336558584272,0,0,0
CVY_28DB252B,Spangler,1,FALSE,0.22556082049646456,0,22.494665584668635,0.22556082049646456,0,0,0
CVY_290398B3,Main Canal,1,FALSE,3.2938425906595823,0,6.507359930559489,3.2938425906595823,0,0,0
CVY_29BB115F,DROP 2 CANAL HIGHWAY SIPHON,1,FALSE,0.1746592851368943,0,0.6250317787976276,0.1746592851368943,0,0,0
CVY_29F38927,Schoolhouse,4,FALSE,0.6720708113688233,0,21.39487879320415,0.6720708113688233,0,0,0
CVY_29FAB178,East Highline Canal,1,TRUE,53.35123403594186,0.10076897219808163,0,53.35123403594186,0.1888784280607178,1,1
CVY_2A628349,PLEASANT VALLEY PUMPING PLANT DISCHARGE LINE,1,FALSE,1.224432529205978,0,1.5228889067988756,1.224432529205978,0,0,0
CVY_2A9EF6DC,Goodwin Tunnel,1,FALSE,3.1864454600829912,0,1.8656870600312727,3.1864454600829912,0,0,0
CVY_2B059AFC,13,2,FALSE,0.6350759916191004,0,17.20621349969913,0.6350759916191004,0,0,0
CVY_2B163A2C,Spring Creek Power Conduit Tunnel No 1,1,TRUE,1.4421385726452154,0.27081198290835395,0,1.4421385726452154,18.77849937898979,1,1
CVY_2B163A2D,Spring Creek Power Conduit Tunnel No 2,1,FALSE,0.8502513471925008,0,0.2659140373349523,0.8502513471925008,0,0,0
CVY_2B1E7029,Silva,1,FALSE,0.3249641990139409,0,21.182597709110063,0.3249641990139409,0,0,0
CVY_2B395332,Town Canal,1,FALSE,1.063858931512977,0,0.4754322891981626,1.063858931512977,0,0,0
CVY_2B6949DA,P-drain,2,FALSE,1.4293924648805754,0,21.28456908828576,1.4293924648805754,0,0,0
CVY_2BA4DDCE,Unnamed conveyance — Major Conveyance row 45,1,FALSE,8.556639430322662,0,0.7759539763592468,8.556639430322662,0,0,0
CVY_2C059CBD,2a,2,FALSE,1.6567256111077668,0,21.190084173063866,1.6567256111077668,0,0,0
CVY_2C119D8C,Middle Fiddler Green Canal,3,FALSE,1.863051434562565,0,1.9102710710729702,1.863051434562565,0,0,0
CVY_2C929235,Unnamed conveyance — Major Conveyance row 1279,1,FALSE,4.604778914311224,0,1.849567711991389,4.604778914311224,0,0,0
CVY_2CB8C914,Biggs Extension,1,FALSE,6.261743192863586,0,10.103803405977295,6.261743192863586,0,0,0
CVY_2CE484C8,Putah South Canal,1,FALSE,33.49039733820338,0,4.057463827905373,33.49039733820338,0,0,0
CVY_2D040EBB,Tunnel Canal,2,TRUE,3.8297771704626276,0.05674426479908131,0,3.8297771704626276,1.4816596964628816,1,1
CVY_2D059E50,3a,3,FALSE,1.9163989243906554,0,20.226986120968988,1.9163989243906554,0,0,0
CVY_2D059E52,3c,2,FALSE,1.8466936696664131,0,19.52327681007635,1.8466936696664131,0,0,0
CVY_2D0D2F76,Inland Feeder,1,TRUE,35.48183482217584,0.5009611495805717,0,35.48183482217584,1.4118806202983485,1,1
CVY_2DBCCB52,Montna,2,FALSE,1.4471316019769074,0,17.629975133616856,1.4471316019769074,0,0,0
CVY_2E059FE3,4a,2,FALSE,0.7852814444231893,0,18.631878156241093,0.7852814444231893,0,0,0
CVY_2E066790,Unnamed conveyance — Major Conveyance row 945,1,TRUE,4.415366623283861,0.10970654380499723,0,4.415366623283861,2.4846531027904692,1,1
CVY_2E0ABB8C,COW CREEK MAIN AQUEDUCT,1,FALSE,5.394866285889409,0,2.3655410303555375,5.394866285889409,0,0,0
CVY_2E1A2F48,Northern Drain,8,FALSE,6.149818973428194,0,17.635520637882763,6.149818973428194,0,0,0
CVY_2E2B8A7D,Westside Canal,2,FALSE,3.574287056089752,0,0.5710688555661645,3.574287056089752,0,0,0
CVY_2E7C8EEC,Elkhorn,6,FALSE,3.6642665662243417,0,15.745357836391246,3.6642665662243417,0,0,0
CVY_2E9AF04D,Kern Island Drain,1,FALSE,2.4887488987914153,0,3.734811362644559,2.4887488987914153,0,0,0
CVY_2EE310A8,Doty Ravine North Canal,3,FALSE,12.889875775893472,0,3.068729985601533,12.889875775893472,0,0,0
CVY_2F05A176,5a,1,FALSE,0.5450609957155855,0,18.90397974214049,0.5450609957155855,0,0,0
CVY_2F16F672,Provident Main Canal,1,FALSE,3.6177019270689788,0,14.585035734951218,3.6177019270689788,0,0,0
CVY_2F315C17,MALONE EAST LATERAL,1,FALSE,3.4355915242256825,0,2.1410464328926313,3.4355915242256825,0,0,0
CVY_2F51B829,Second San Diego Aqueduct,2,FALSE,30.61785845480339,0,0.12346542976477086,30.61785845480339,0,0,0
CVY_2F615CFA,Colusa Basin Drainage Canal,3,FALSE,45.77850552082441,0,10.55073709779027,45.77850552082441,0,0,0
CVY_2F6F8FF9,Shop Ditch,1,FALSE,0.5123113858797982,0,16.745373096470644,0.5123113858797982,0,0,0
CVY_2F8DAE48,Waterford Lower Main Canal,1,FALSE,3.688155170775293,0,8.152444828921436,3.688155170775293,0,0,0
CVY_2FC324C2,J Ditch,2,FALSE,0.5564764117352712,0,16.896164920762292,0.5564764117352712,0,0,0
CVY_30424E73,Santa Clara Tunnel,2,FALSE,2.9744125144185616,0,2.832647286829764,2.9744125144185616,0,0,0
CVY_304A39C0,Kern Water Bank Canal,2,FALSE,6.295594487799383,0,2.9899097730594195,6.295594487799383,0,0,0
CVY_30819352,KLAMATH R CANAL,4,FALSE,20.440739896208456,0,0.24244261240443643,20.440739896208456,0,0,0
CVY_30B28CAF,Rubicon Tunnel,1,FALSE,0.3507289335975687,0,22.8188120927337,0.3507289335975687,0,0,0
CVY_30CEEF8A,San Diego Aqueducts,5,FALSE,75.93022060004176,0,0.4578994616080684,75.93022060004176,0,0,0
CVY_3112BFCA,PG&E Lateral,1,FALSE,14.037232423796825,0,8.170954798067518,14.037232423796825,0,0,0
CVY_3152E0CB,Auburn Ravine II Canal,3,FALSE,13.992603422835508,0,2.9463839877827755,13.992603422835508,0,0,0
CVY_316AF089,East Rim Ditch,1,FALSE,3.9302264532745186,0,1.0137496795607206,3.9302264532745186,0,0,0
CVY_321EACDF,Gates / Stine Canal,2,FALSE,5.142663212196424,0,5.291093500842328,5.142663212196424,0,0,0
CVY_322F022D,Main Drainage Levee Canal,1,FALSE,5.7497472934153055,0,18.089710164819127,5.7497472934153055,0,0,0
CVY_323FB5B9,Newtown Canal,2,FALSE,17.127874346298732,0,8.05482470006001e-4,17.127874346298732,0,0,0
CVY_32AA7F1D,Casa Loma Canal,1,FALSE,4.9677817122910035,0,1.8983598885174962,4.9677817122910035,0,0,0
CVY_33124B9C,Diversion to Colfax WTP,1,FALSE,1.0552057647074147,0,0.19158319186946843,1.0552057647074147,0,0,0
CVY_3346FF2E,Chappell  Ditch,3,FALSE,1.2850127645845293,0,20.468203421792072,1.2850127645845293,0,0,0
CVY_336E7D4B,Rice Road Ditch,1,FALSE,0.43902361016607583,0,19.568681937985506,0.43902361016607583,0,0,0
CVY_33926656,PUMPING PLANT D TUNNEL,1,FALSE,1.3361324901667146,0,1.83827875545446,1.3361324901667146,0,0,0
CVY_34324778,West Drainage,1,FALSE,0.5421929765033473,0,20.558746826260958,0.5421929765033473,0,0,0
CVY_346C39A1,Centerville Kingsburg Canal,1,FALSE,11.485114375124152,0,6.347932983143727,11.485114375124152,0,0,0
