station_uid,station_name,station_type,station_type_label,network_group,provider,source_system,source_layer,station_id,site_num,station_triplet,shef_id,cdec_id,operator_agency,owner_agency,state,county,basin,huc,elevation_ft,latitude,longitude,start_date,end_date,status,site_page_url,data_page_url,source_url
NRCS_snotel_395,Chemult Alternate,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,395,395,395:OR:SNTL,CHUO3,NA,USDA NRCS NWCC,NA,OR,Klamath,NA,180102010201,4850,43.22625,-121.8066,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=395,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=395,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_398,Clackamas Lake,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,398,398,398:OR:SNTL,CLLO3,NA,USDA NRCS NWCC,NA,OR,Clackamas,NA,170900110301,3400,45.09658,-121.7544,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=398,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=398,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_401,Clear Lake,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,401,401,401:OR:SNTL,CLKO3,NA,USDA NRCS NWCC,NA,OR,Wasco,NA,170703060901,3810,45.18832,-121.6916,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=401,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=401,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_406,Cold Springs Camp,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,406,406,406:OR:SNTL,CSCO3,NA,USDA NRCS NWCC,NA,OR,Klamath,NA,180102030202,5940,42.53305,-122.1768,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=406,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=406,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_422,County Line,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,422,422,422:OR:SNTL,COLO3,NA,USDA NRCS NWCC,NA,OR,Umatilla,NA,170601040202,4840,45.19107,-118.5501,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=422,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=422,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_1010,Crazyman Flat,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,1010,1010,1010:OR:SNTL,CZFO3,NA,USDA NRCS NWCC,NA,OR,Klamath,NA,180102020101,6190,42.6381,-120.9492,999302400000,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1010,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1010,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_434,Daly Lake,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,434,434,434:OR:SNTL,DALO3,NA,USDA NRCS NWCC,NA,OR,Linn,NA,170900060101,3690,44.52147,-122.0872,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=434,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=434,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_440,Derr.,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,440,440,440:OR:SNTL,DERO3,NA,USDA NRCS NWCC,NA,OR,Wheeler,NA,170703040401,5850,44.4465,-119.9301,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=440,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=440,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_442,Diamond Lake,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,442,442,442:OR:SNTL,DIAO3,NA,USDA NRCS NWCC,NA,OR,Douglas,NA,171003010204,5280,43.18787,-122.14,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=442,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=442,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_464,Eilertson Meadows,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,464,464,464:OR:SNTL,EIMO3,NA,USDA NRCS NWCC,NA,OR,Baker,NA,170502030404,5510,44.86887,-118.1139,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=464,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=464,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_470,Emigrant Springs,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,470,470,470:OR:SNTL,ESPO3,NA,USDA NRCS NWCC,NA,OR,Umatilla,NA,170701030501,3790,45.55808,-118.4538,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=470,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=470,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_1314,Fifteenmile,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,1314,1314,1314:OR:SNTL,FFMO3,NA,USDA NRCS NWCC,NA,OR,Hood River,NA,170701050503,5970,45.35265,-121.53,1663718400000,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1314,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1314,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_477,Fish Creek,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,477,477,477:OR:SNTL,FCKO3,NA,USDA NRCS NWCC,NA,OR,Harney,NA,171200030107,7700,42.70993,-118.6322,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=477,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=477,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_479,Fish Lk.,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,479,479,479:OR:SNTL,FISO3,NA,USDA NRCS NWCC,NA,OR,Jackson,NA,171003070801,4660,42.3801,-122.3494,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=479,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=479,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_483,Fourmile Lake,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,483,483,483:OR:SNTL,FRLO3,NA,USDA NRCS NWCC,NA,OR,Klamath,NA,180102030202,5970,42.43933,-122.2288,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=483,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=483,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_945,Gerber Reservoir,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,945,945,945:OR:SNTL,GSTO3,NA,USDA NRCS NWCC,NA,OR,Klamath,NA,180102040508,4880,42.2062,-121.1334,9.072e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=945,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=945,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_494,Gold Center,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,494,494,494:OR:SNTL,GLDO3,NA,USDA NRCS NWCC,NA,OR,Grant,NA,170702020202,5400,44.7638,-118.3117,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=494,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=494,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_504,Greenpoint,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,504,504,504:OR:SNTL,GRPO3,NA,USDA NRCS NWCC,NA,OR,Hood River,NA,170701050603,3320,45.62237,-121.7041,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=504,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=504,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_523,High Ridge,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,523,523,523:OR:SNTL,HIRO3,NA,USDA NRCS NWCC,NA,OR,Umatilla,NA,170701030103,4900,45.69682,-118.1066,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=523,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=523,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_526,Hogg Pass,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,526,526,526:OR:SNTL,HOPO3,NA,USDA NRCS NWCC,NA,OR,Linn,NA,170900040201,4800,44.42042,-121.8566,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=526,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=526,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_529,Holland Meadows,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,529,529,529:OR:SNTL,HLMO3,NA,USDA NRCS NWCC,NA,OR,Lane,NA,170900020201,4930,43.66917,-122.5688,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=529,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=529,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_1158,Howard Prairie,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,1158,1158,1158:OR:SNTL,HOWO3,NA,USDA NRCS NWCC,NA,OR,Jackson,NA,180102060401,4580,42.215,-122.3713,1348617600000,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1158,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1158,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_545,Irish Taylor,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,545,545,545:OR:SNTL,BEDO3,NA,USDA NRCS NWCC,NA,OR,Deschutes,NA,170703010106,5540,43.80368,-121.9479,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=545,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=545,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_552,Jump Off Joe,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,552,552,552:OR:SNTL,JOJO3,NA,USDA NRCS NWCC,NA,OR,Linn,NA,170900060201,3530,44.38605,-122.1668,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=552,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=552,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_558,King Mountain,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,558,558,558:OR:SNTL,KIMO3,NA,USDA NRCS NWCC,NA,OR,Jackson,NA,171003020701,4340,42.72395,-123.2004,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=558,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=558,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_563,Lake Creek R.S.,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,563,563,563:OR:SNTL,LKCO3,NA,USDA NRCS NWCC,NA,OR,Grant,NA,170501160102,5250,44.21007,-118.6375,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=563,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=563,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_584,Little Meadows,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,584,584,584:OR:SNTL,LMDO3,NA,USDA NRCS NWCC,NA,OR,Linn,NA,170900060301,4020,44.61297,-122.2256,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=584,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=584,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_605,Lucky Strike,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,605,605,605:OR:SNTL,LUKO3,NA,USDA NRCS NWCC,NA,OR,Umatilla,NA,170701030606,4970,45.27478,-118.8479,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=605,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=605,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_608,Madison Butte,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,608,608,608:OR:SNTL,MDBO3,NA,USDA NRCS NWCC,NA,OR,Morrow,NA,170702041101,5150,45.10513,-119.4958,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=608,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=608,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_614,Marion Forks,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,614,614,614:OR:SNTL,MRFO3,NA,USDA NRCS NWCC,NA,OR,Linn,NA,170900050205,2590,44.59397,-121.9736,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=614,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=614,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_619,Mckenzie,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,619,619,619:OR:SNTL,MKZO3,NA,USDA NRCS NWCC,NA,OR,Lane,NA,170900040207,4770,44.2103,-121.8729,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=619,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=619,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_1079,Milk Shakes,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,1079,1079,1079:OR:SNTL,MLKO3,NA,USDA NRCS NWCC,NA,OR,Wallowa,NA,170701020201,5580,45.9821,-117.9488,1.178928e+12,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1079,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1079,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_1084,Miller Woods,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,1084,1084,1084:OR:SNTL,MWDO3,NA,USDA NRCS NWCC,NA,OR,Yamhill,NA,170900080606,420,45.24755,-123.2756,1158883200000,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1084,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=1084,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_647,Moss Springs,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,647,647,647:OR:SNTL,MOSO3,NA,USDA NRCS NWCC,NA,OR,Union,NA,170601040702,5760,45.27173,-117.6875,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=647,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=647,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_651,Mt Hood Test Site,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,651,651,651:OR:SNTL,MTHO3,NA,USDA NRCS NWCC,NA,OR,Clackamas,NA,170800010302,5380,45.32097,-121.7158,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=651,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=651,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_653,Mt. Howard,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,653,653,653:OR:SNTL,MHWO3,NA,USDA NRCS NWCC,NA,OR,Wallowa,NA,170601050102,7840,45.26514,-117.1738,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=653,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=653,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_655,Mud Ridge,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,655,655,655:OR:SNTL,MUDO3,NA,USDA NRCS NWCC,NA,OR,Clackamas,NA,170800010302,4070,45.25362,-121.7367,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=655,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=655,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_660,New Crescent Lake,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,660,660,660:OR:SNTL,NCLO3,NA,USDA NRCS NWCC,NA,OR,Klamath,NA,170703020205,4910,43.51185,-121.9798,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=660,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=660,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_666,North Fork,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,666,666,666:OR:SNTL,NFRO3,NA,USDA NRCS NWCC,NA,OR,Multnomah,NA,170800010503,3070,45.5505,-122.0028,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=666,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=666,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_671,Ochoco Meadows,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,671,671,671:OR:SNTL,OCMO3,NA,USDA NRCS NWCC,NA,OR,Crook,NA,170703050201,5430,44.42917,-120.3311,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=671,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=671,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_687,Peavine Ridge,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,687,687,687:OR:SNTL,PVRO3,NA,USDA NRCS NWCC,NA,OR,Clackamas,NA,170900110306,3420,45.04148,-121.9325,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=687,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=687,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_706,Quartz Mountain,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,706,706,706:OR:SNTL,QRMO3,NA,USDA NRCS NWCC,NA,OR,Lake,NA,180102020404,5710,42.31923,-120.8253,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=706,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=706,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_710,Railroad Overpass,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,710,710,710:OR:SNTL,RROO3,NA,USDA NRCS NWCC,NA,OR,Lane,NA,170900010302,2680,43.65887,-122.2127,339206400000,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=710,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=710,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_712,Red Hill,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,712,712,712:OR:SNTL,REDO3,NA,USDA NRCS NWCC,NA,OR,Hood River,NA,170701050505,4410,45.4643,-121.7043,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=712,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=712,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_719,Roaring River,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,719,719,719:OR:SNTL,RORO3,NA,USDA NRCS NWCC,NA,OR,Lane,NA,170900040302,4960,43.90098,-122.0306,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=719,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=719,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_721,Rock Springs,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,721,721,721:OR:SNTL,RCSO3,NA,USDA NRCS NWCC,NA,OR,Grant,NA,170501160204,5290,44.00883,-118.8384,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=721,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=721,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_726,Saddle Mountain,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,726,726,726:OR:SNTL,SDMO3,NA,USDA NRCS NWCC,NA,OR,Washington,NA,170900100201,3090,45.54475,-123.3733,2.76048e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=726,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=726,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
NRCS_snotel_729,Salt Creek Falls,snotel,SNOTEL,Snow / soil climate stations,USDA NRCS NWCC,NRCS NWCC,stations_SNTL_ACTIVE,729,729,729:OR:SNTL,SCFO3,NA,USDA NRCS NWCC,NA,OR,Lane,NA,170900010301,4220,43.61193,-122.1176,3.07584e+11,4102444800000,active,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=729,https://wcc.sc.egov.usda.gov/nwcc/site?sitenum=729,https://services.arcgis.com/SXbDpmb7xQkk44JV/ArcGIS/rest/services/stations_SNTL_ACTIVE/FeatureServer/0
