"layer_id","duplicate_type","key","count"
"usgs_wells","same rounded coordinate","-114.63525,33.670553",2
"usgs_wells","same rounded coordinate","-114.638373,33.422779",2
"usgs_wells","same rounded coordinate","-114.641842,32.739713",2
"usgs_wells","same rounded coordinate","-114.641903,33.660856",2
"usgs_wells","same rounded coordinate","-114.654982,32.769379",2
"usgs_wells","same rounded coordinate","-114.655037,32.768157",2
"usgs_wells","same rounded coordinate","-114.657736,33.59558",2
"usgs_wells","same rounded coordinate","-114.658098,33.626857",2
"usgs_wells","same rounded coordinate","-114.667748,32.760404",2
"usgs_wells","same rounded coordinate","-114.67107,33.602525",2
"usgs_wells","same rounded coordinate","-114.701819,33.360615",2
"usgs_wells","same rounded coordinate","-114.73607,33.478083",2
"usgs_wells","same rounded coordinate","-114.741742,32.720012",2
"usgs_wells","same rounded coordinate","-114.743848,33.481694",2
"usgs_wells","same rounded coordinate","-114.766685,32.733956",2
"usgs_wells","same rounded coordinate","-114.818018,33.260312",2
"usgs_wells","same rounded coordinate","-114.878298,33.141982",2
"usgs_wells","same rounded coordinate","-115.074944,32.998459",2
"usgs_wells","same rounded coordinate","-115.085535,35.094439",2
"usgs_wells","same rounded coordinate","-115.164425,35.057772",2
"usgs_wells","same rounded coordinate","-115.251375,35.278878",2
"usgs_wells","same rounded coordinate","-115.270258,32.835602",2
"usgs_wells","same rounded coordinate","-115.271098,35.335544",2
"usgs_wells","same rounded coordinate","-115.272764,35.333877",2
"usgs_wells","same rounded coordinate","-115.285066,32.696356",2
"usgs_wells","same rounded coordinate","-115.31832,35.16749",2
"usgs_wells","same rounded coordinate","-115.328322,35.384987",2
"usgs_wells","same rounded coordinate","-115.362213,35.465818",2
"usgs_wells","same rounded coordinate","-115.3911,35.125545",2
"usgs_wells","same rounded coordinate","-115.401934,35.139712",2
"usgs_wells","same rounded coordinate","-115.556107,35.277763",2
"usgs_wells","same rounded coordinate","-115.55861,35.558036",2
"usgs_wells","same rounded coordinate","-115.877231,32.716172",2
"usgs_wells","same rounded coordinate","-115.970577,36.045521",2
"usgs_wells","same rounded coordinate","-115.988611,32.737222",2
"usgs_wells","same rounded coordinate","-116.010546,33.116992",2
"usgs_wells","same rounded coordinate","-116.0385,34.161056",2
"usgs_wells","same rounded coordinate","-116.03889,34.127521",2
"usgs_wells","same rounded coordinate","-116.039723,34.128077",2
"usgs_wells","same rounded coordinate","-116.049446,34.128632",2
"usgs_wells","same rounded coordinate","-116.079778,33.526333",2
"usgs_wells","same rounded coordinate","-116.12364,36.164128",2
"usgs_wells","same rounded coordinate","-116.162508,34.384442",2
"usgs_wells","same rounded coordinate","-116.197139,36.0015",2
"usgs_wells","same rounded coordinate","-116.203542,34.300181",2
"usgs_wells","same rounded coordinate","-116.229176,34.294445",2
"usgs_wells","same rounded coordinate","-116.271964,35.124982",2
"usgs_wells","same rounded coordinate","-116.279353,33.226558",2
"usgs_wells","same rounded coordinate","-116.307233,34.170838",2
"usgs_wells","same rounded coordinate","-116.327917,36.312139",2
"usgs_wells","same rounded coordinate","-116.343903,34.408609",2
"usgs_wells","same rounded coordinate","-116.359457,34.181672",2
"usgs_wells","same rounded coordinate","-116.383371,36.202735",2
"usgs_wells","same rounded coordinate","-116.402261,36.199402",2
"usgs_wells","same rounded coordinate","-116.457514,34.123619",2
"usgs_wells","same rounded coordinate","-116.46338,36.425232",2
"usgs_wells","same rounded coordinate","-116.470972,35.238028",2
"usgs_wells","same rounded coordinate","-116.528082,34.97804",2
"usgs_wells","same rounded coordinate","-116.533628,33.215317",2
"usgs_wells","same rounded coordinate","-116.533916,34.975818",2
"usgs_wells","same rounded coordinate","-116.550323,36.292732",2
"usgs_wells","same rounded coordinate","-116.558907,33.213651",2
"usgs_wells","same rounded coordinate","-116.559184,33.218928",2
"usgs_wells","same rounded coordinate","-116.623,35.158167",2
"usgs_wells","same rounded coordinate","-116.628611,35.277306",2
"usgs_wells","same rounded coordinate","-116.629185,33.566139",2
"usgs_wells","same rounded coordinate","-116.631962,33.543362",2
"usgs_wells","same rounded coordinate","-116.634961,35.269439",2
"usgs_wells","same rounded coordinate","-116.659817,35.285053",2
"usgs_wells","same rounded coordinate","-116.661697,34.87332",2
"usgs_wells","same rounded coordinate","-116.672828,35.265681",2
"usgs_wells","same rounded coordinate","-116.67613,33.555584",2
"usgs_wells","same rounded coordinate","-116.687519,33.54114",2
"usgs_wells","same rounded coordinate","-116.69,35.266103",2
"usgs_wells","same rounded coordinate","-116.692056,35.264639",2
"usgs_wells","same rounded coordinate","-116.700575,33.57836",2
"usgs_wells","same rounded coordinate","-116.71752,33.555028",2
"usgs_wells","same rounded coordinate","-116.736977,34.887764",2
"usgs_wells","same rounded coordinate","-116.752917,35.426472",2
"usgs_wells","same rounded coordinate","-116.774722,36.214444",2
"usgs_wells","same rounded coordinate","-116.785278,36.227778",2
"usgs_wells","same rounded coordinate","-116.8153,32.710889",2
"usgs_wells","same rounded coordinate","-116.820856,32.730055",2
"usgs_wells","same rounded coordinate","-116.821967,33.49253",2
"usgs_wells","same rounded coordinate","-116.827244,33.61447",2
"usgs_wells","same rounded coordinate","-116.828633,33.518085",2
"usgs_wells","same rounded coordinate","-116.830577,33.564472",2
"usgs_wells","same rounded coordinate","-116.832522,33.522807",2
"usgs_wells","same rounded coordinate","-116.833364,34.445278",2
"usgs_wells","same rounded coordinate","-116.839466,33.608359",2
"usgs_wells","same rounded coordinate","-116.844753,34.417779",2
"usgs_wells","same rounded coordinate","-116.849186,34.421636",2
"usgs_wells","same rounded coordinate","-116.858925,34.903596",2
"usgs_wells","same rounded coordinate","-116.859472,33.938358",2
"usgs_wells","same rounded coordinate","-116.862258,34.894985",2
"usgs_wells","same rounded coordinate","-116.865592,34.897207",2
"usgs_wells","same rounded coordinate","-116.871135,33.431976",2
"usgs_wells","same rounded coordinate","-116.885886,36.253562",2
"usgs_wells","same rounded coordinate","-116.887275,36.25995",2
"usgs_wells","same rounded coordinate","-116.891134,33.62197",2
"usgs_wells","same rounded coordinate","-116.900301,33.615303",2
"usgs_wells","same rounded coordinate","-116.903912,33.620581",2
"usgs_wells","same rounded coordinate","-116.904917,34.942381",2
"usgs_wells","same rounded coordinate","-116.910428,34.531803",2
"usgs_wells","same rounded coordinate","-116.915858,33.459475",2
"usgs_wells","same rounded coordinate","-116.916968,33.584193",2
"usgs_wells","same rounded coordinate","-116.918635,33.511974",2
"usgs_wells","same rounded coordinate","-116.92559,34.529719",2
"usgs_wells","same rounded coordinate","-116.928272,34.460544",2
"usgs_wells","same rounded coordinate","-116.932802,33.576694",2
"usgs_wells","same rounded coordinate","-116.940588,34.879163",2
"usgs_wells","same rounded coordinate","-116.94559,34.436112",2
"usgs_wells","same rounded coordinate","-116.94726,34.883595",2
"usgs_wells","same rounded coordinate","-116.950033,34.883329",2
"usgs_wells","same rounded coordinate","-116.950038,34.874984",2
"usgs_wells","same rounded coordinate","-116.950316,34.881928",2
"usgs_wells","same rounded coordinate","-116.950866,34.883052",2
"usgs_wells","same rounded coordinate","-116.953361,33.270314",2
"usgs_wells","same rounded coordinate","-116.9542,34.881385",2
"usgs_wells","same rounded coordinate","-116.954751,33.086986",2
"usgs_wells","same rounded coordinate","-116.957529,33.095042",2
"usgs_wells","same rounded coordinate","-116.957538,34.883873",2
"usgs_wells","same rounded coordinate","-116.958644,34.882496",2
"usgs_wells","same rounded coordinate","-116.962816,34.88415",2
"usgs_wells","same rounded coordinate","-116.963367,34.884996",2
"usgs_wells","same rounded coordinate","-116.964478,34.881663",2
"usgs_wells","same rounded coordinate","-116.966983,34.862484",2
"usgs_wells","same rounded coordinate","-116.969222,33.984133",2
"usgs_wells","same rounded coordinate","-116.971422,34.885829",2
"usgs_wells","same rounded coordinate","-116.974194,33.293646",2
"usgs_wells","same rounded coordinate","-116.977812,34.886385",2
"usgs_wells","same rounded coordinate","-116.978372,34.888317",2
"usgs_wells","same rounded coordinate","-116.97865,34.885817",2
"usgs_wells","same rounded coordinate","-116.979195,33.205593",2
"usgs_wells","same rounded coordinate","-116.979761,34.888317",2
"usgs_wells","same rounded coordinate","-116.982817,34.883872",2
"usgs_wells","same rounded coordinate","-116.984761,34.895816",2
"usgs_wells","same rounded coordinate","-116.985317,34.88665",2
"usgs_wells","same rounded coordinate","-116.986417,33.311423",2
"usgs_wells","same rounded coordinate","-116.991418,33.228648",2
"usgs_wells","same rounded coordinate","-117.000315,34.489721",2
"usgs_wells","same rounded coordinate","-117.003929,34.908871",2
"usgs_wells","same rounded coordinate","-117.00725,33.315034",2
"usgs_wells","same rounded coordinate","-117.007807,33.222814",2
"usgs_wells","same rounded coordinate","-117.007807,33.230036",2
"usgs_wells","same rounded coordinate","-117.011697,34.048624",2
"usgs_wells","same rounded coordinate","-117.030309,32.97699",2
"usgs_wells","same rounded coordinate","-117.035307,33.284201",2
"usgs_wells","same rounded coordinate","-117.035585,33.28809",2
"usgs_wells","same rounded coordinate","-117.041419,33.236147",2
"usgs_wells","same rounded coordinate","-117.044752,33.274202",2
"usgs_wells","same rounded coordinate","-117.048641,33.251702",2
"usgs_wells","same rounded coordinate","-117.052252,33.273646",2
"usgs_wells","same rounded coordinate","-117.05393,34.904427",2
"usgs_wells","same rounded coordinate","-117.056142,33.224759",2
"usgs_wells","same rounded coordinate","-117.057809,32.932546",2
"usgs_wells","same rounded coordinate","-117.06114,33.444475",2
"usgs_wells","same rounded coordinate","-117.065517,34.905956",2
"usgs_wells","same rounded coordinate","-117.066944,32.594722",2
"usgs_wells","same rounded coordinate","-117.068375,34.891649",2
"usgs_wells","same rounded coordinate","-117.069958,35.272239",2
"usgs_wells","same rounded coordinate","-117.076698,33.251147",2
"usgs_wells","same rounded coordinate","-117.078076,33.359201",2
"usgs_wells","same rounded coordinate","-117.084444,32.551944",2
"usgs_wells","same rounded coordinate","-117.085042,34.898871",2
"usgs_wells","same rounded coordinate","-117.085307,33.589192",2
"usgs_wells","same rounded coordinate","-117.090862,33.621691",2
"usgs_wells","same rounded coordinate","-117.092807,33.578359",2
"usgs_wells","same rounded coordinate","-117.09392,33.251702",2
"usgs_wells","same rounded coordinate","-117.102532,33.248091",2
"usgs_wells","same rounded coordinate","-117.103087,33.248369",2
"usgs_wells","same rounded coordinate","-117.104328,33.463203",2
"usgs_wells","same rounded coordinate","-117.106975,33.358088",2
"usgs_wells","same rounded coordinate","-117.108086,33.472807",2
"usgs_wells","same rounded coordinate","-117.11753,33.573915",2
"usgs_wells","same rounded coordinate","-117.118099,34.899426",2
"usgs_wells","same rounded coordinate","-117.118921,33.288923",2
"usgs_wells","same rounded coordinate","-117.126977,33.241147",2
"usgs_wells","same rounded coordinate","-117.129766,34.898593",2
"usgs_wells","same rounded coordinate","-117.130865,33.343921",2
"usgs_wells","same rounded coordinate","-117.132544,34.922203",2
"usgs_wells","same rounded coordinate","-117.135063,36.607446",2
"usgs_wells","same rounded coordinate","-117.140833,34.900278",2
"usgs_wells","same rounded coordinate","-117.1412,34.457081",2
"usgs_wells","same rounded coordinate","-117.142563,36.608002",2
"usgs_wells","same rounded coordinate","-117.142563,36.609113",2
"usgs_wells","same rounded coordinate","-117.142809,33.480862",2
"usgs_wells","same rounded coordinate","-117.143119,36.609113",2
"usgs_wells","same rounded coordinate","-117.143643,33.33781",2
"usgs_wells","same rounded coordinate","-117.144508,36.60189",2
"usgs_wells","same rounded coordinate","-117.147008,36.606613",2
"usgs_wells","same rounded coordinate","-117.148643,33.489195",2
"usgs_wells","same rounded coordinate","-117.149755,33.251702",2
"usgs_wells","same rounded coordinate","-117.152254,33.491972",2
"usgs_wells","same rounded coordinate","-117.154477,33.408364",2
"usgs_wells","same rounded coordinate","-117.154477,33.415308",2
"usgs_wells","same rounded coordinate","-117.15531,33.553082",2
"usgs_wells","same rounded coordinate","-117.155561,34.901",2
"usgs_wells","same rounded coordinate","-117.155622,34.906458",2
"usgs_wells","same rounded coordinate","-117.155897,36.605779",2
"usgs_wells","same rounded coordinate","-117.156153,34.468888",2
"usgs_wells","same rounded coordinate","-117.156158,34.904867",2
"usgs_wells","same rounded coordinate","-117.156222,34.93825",2
"usgs_wells","same rounded coordinate","-117.157733,34.9012",2
"usgs_wells","same rounded coordinate","-117.158894,34.903142",2
"usgs_wells","same rounded coordinate","-117.160033,34.901197",2
"usgs_wells","same rounded coordinate","-117.16031,33.366143",2
"usgs_wells","same rounded coordinate","-117.160322,34.901926",2
"usgs_wells","same rounded coordinate","-117.160325,34.903744",2
"usgs_wells","same rounded coordinate","-117.160972,34.900389",2
"usgs_wells","same rounded coordinate","-117.163139,34.9585",2
"usgs_wells","same rounded coordinate","-117.163922,33.383642",2
"usgs_wells","same rounded coordinate","-117.165042,34.465277",2
"usgs_wells","same rounded coordinate","-117.166977,33.408641",2
"usgs_wells","same rounded coordinate","-117.169211,34.87276",2
"usgs_wells","same rounded coordinate","-117.170866,33.555859",2
"usgs_wells","same rounded coordinate","-117.171417,34.978556",2
"usgs_wells","same rounded coordinate","-117.171978,33.316422",2
"usgs_wells","same rounded coordinate","-117.172811,33.305311",2
"usgs_wells","same rounded coordinate","-117.1742,33.27309",2
"usgs_wells","same rounded coordinate","-117.175311,33.27309",2
"usgs_wells","same rounded coordinate","-117.175833,34.978125",2
"usgs_wells","same rounded coordinate","-117.175917,34.965917",2
"usgs_wells","same rounded coordinate","-117.177533,33.555304",2
"usgs_wells","same rounded coordinate","-117.178378,34.865538",2
"usgs_wells","same rounded coordinate","-117.180028,34.932583",2
"usgs_wells","same rounded coordinate","-117.1817,33.3042",2
"usgs_wells","same rounded coordinate","-117.186978,33.307811",2
"usgs_wells","same rounded coordinate","-117.187256,33.308922",2
"usgs_wells","same rounded coordinate","-117.188008,34.854608",2
"usgs_wells","same rounded coordinate","-117.188722,34.91075",2
"usgs_wells","same rounded coordinate","-117.189768,35.018866",2
"usgs_wells","same rounded coordinate","-117.193673,36.425223",2
"usgs_wells","same rounded coordinate","-117.201978,33.304756",2
"usgs_wells","same rounded coordinate","-117.203645,33.544748",2
"usgs_wells","same rounded coordinate","-117.206423,33.550303",2
"usgs_wells","same rounded coordinate","-117.208654,34.467777",2
"usgs_wells","same rounded coordinate","-117.21059,33.368642",2
"usgs_wells","same rounded coordinate","-117.217265,34.460555",2
"usgs_wells","same rounded coordinate","-117.221146,33.346143",2
"usgs_wells","same rounded coordinate","-117.222266,34.454166",2
"usgs_wells","same rounded coordinate","-117.222543,34.408056",2
"usgs_wells","same rounded coordinate","-117.224479,33.280034",2
"usgs_wells","same rounded coordinate","-117.225877,34.457499",2
"usgs_wells","same rounded coordinate","-117.225877,34.46111",2
"usgs_wells","same rounded coordinate","-117.225877,34.468332",2
"usgs_wells","same rounded coordinate","-117.226424,33.564747",2
"usgs_wells","same rounded coordinate","-117.22671,34.400557",2
"usgs_wells","same rounded coordinate","-117.22671,34.41139",2
"usgs_wells","same rounded coordinate","-117.22671,34.415001",2
"usgs_wells","same rounded coordinate","-117.230321,34.450555",2
"usgs_wells","same rounded coordinate","-117.231702,33.335865",2
"usgs_wells","same rounded coordinate","-117.234765,34.389446",2
"usgs_wells","same rounded coordinate","-117.234766,34.457499",2
"usgs_wells","same rounded coordinate","-117.234766,34.46111",2
"usgs_wells","same rounded coordinate","-117.235035,33.270868",2
"usgs_wells","same rounded coordinate","-117.235041,34.126955",2
"usgs_wells","same rounded coordinate","-117.235591,33.255868",2
"usgs_wells","same rounded coordinate","-117.235868,33.264757",2
"usgs_wells","same rounded coordinate","-117.236146,33.265034",2
"usgs_wells","same rounded coordinate","-117.236154,34.38889",2
"usgs_wells","same rounded coordinate","-117.23921,34.446944",2
"usgs_wells","same rounded coordinate","-117.239757,33.257812",2
"usgs_wells","same rounded coordinate","-117.239766,34.41139",2
"usgs_wells","same rounded coordinate","-117.243091,33.595024",2
"usgs_wells","same rounded coordinate","-117.246702,33.255035",2
"usgs_wells","same rounded coordinate","-117.247535,33.233647",2
"usgs_wells","same rounded coordinate","-117.247543,34.353614",2
"usgs_wells","same rounded coordinate","-117.247543,34.359447",2
"usgs_wells","same rounded coordinate","-117.248655,34.440277",2
"usgs_wells","same rounded coordinate","-117.248924,33.233091",2
"usgs_wells","same rounded coordinate","-117.251424,33.255868",2
"usgs_wells","same rounded coordinate","-117.251432,34.371946",2
"usgs_wells","same rounded coordinate","-117.251433,34.470832",2
"usgs_wells","same rounded coordinate","-117.253647,33.245035",2
"usgs_wells","same rounded coordinate","-117.256713,34.787763",2
"usgs_wells","same rounded coordinate","-117.256713,34.788319",2
"usgs_wells","same rounded coordinate","-117.258369,33.315866",2
"usgs_wells","same rounded coordinate","-117.258647,33.228647",2
"usgs_wells","same rounded coordinate","-117.261147,33.235869",2
"usgs_wells","same rounded coordinate","-117.262167,33.008889",2
"usgs_wells","same rounded coordinate","-117.264211,34.399445",2
"usgs_wells","same rounded coordinate","-117.266711,34.494998",2
"usgs_wells","same rounded coordinate","-117.26698,33.25809",2
"usgs_wells","same rounded coordinate","-117.268664,35.703012",2
"usgs_wells","same rounded coordinate","-117.269774,35.686902",2
"usgs_wells","same rounded coordinate","-117.270869,33.248646",2
"usgs_wells","same rounded coordinate","-117.271425,33.243091",2
"usgs_wells","same rounded coordinate","-117.271712,34.530829",2
"usgs_wells","same rounded coordinate","-117.272917,34.518444",2
"usgs_wells","same rounded coordinate","-117.273092,33.272256",2
"usgs_wells","same rounded coordinate","-117.276987,34.099456",2
"usgs_wells","same rounded coordinate","-117.278092,33.252257",2
"usgs_wells","same rounded coordinate","-117.282536,33.270034",2
"usgs_wells","same rounded coordinate","-117.28532,34.072791",2
"usgs_wells","same rounded coordinate","-117.285609,35.715512",2
"usgs_wells","same rounded coordinate","-117.285879,34.540551",2
"usgs_wells","same rounded coordinate","-117.287265,34.121955",2
"usgs_wells","same rounded coordinate","-117.287825,34.785263",2
"usgs_wells","same rounded coordinate","-117.28838,34.790818",2
"usgs_wells","same rounded coordinate","-117.28949,34.498053",2
"usgs_wells","same rounded coordinate","-117.293101,34.564161",2
"usgs_wells","same rounded coordinate","-117.293943,35.723012",2
"usgs_wells","same rounded coordinate","-117.293943,35.730511",2
"usgs_wells","same rounded coordinate","-117.294481,33.253368",2
"usgs_wells","same rounded coordinate","-117.295609,35.700512",2
"usgs_wells","same rounded coordinate","-117.297554,35.737733",2
"usgs_wells","same rounded coordinate","-117.301148,33.263923",2
"usgs_wells","same rounded coordinate","-117.301981,33.241424",2
"usgs_wells","same rounded coordinate","-117.30311,35.722734",2
"usgs_wells","same rounded coordinate","-117.303378,34.312504",2
"usgs_wells","same rounded coordinate","-117.307259,33.237813",2
"usgs_wells","same rounded coordinate","-117.307555,35.751622",2
"usgs_wells","same rounded coordinate","-117.307833,35.752733",2
"usgs_wells","same rounded coordinate","-117.310328,35.011088",2
"usgs_wells","same rounded coordinate","-117.311721,35.722734",2
"usgs_wells","same rounded coordinate","-117.315871,33.450028",2
"usgs_wells","same rounded coordinate","-117.315889,35.766344",2
"usgs_wells","same rounded coordinate","-117.316166,35.751344",2
"usgs_wells","same rounded coordinate","-117.31837,33.24559",2
"usgs_wells","same rounded coordinate","-117.320888,35.723011",2
"usgs_wells","same rounded coordinate","-117.325611,35.751344",2
"usgs_wells","same rounded coordinate","-117.327824,34.573327",2
"usgs_wells","same rounded coordinate","-117.329498,35.679679",2
"usgs_wells","same rounded coordinate","-117.329499,35.722733",2
"usgs_wells","same rounded coordinate","-117.329777,35.704401",2
"usgs_wells","same rounded coordinate","-117.33226,33.323643",2
"usgs_wells","same rounded coordinate","-117.333667,35.752177",2
"usgs_wells","same rounded coordinate","-117.336435,34.311948",2
"usgs_wells","same rounded coordinate","-117.337561,34.675028",2
"usgs_wells","same rounded coordinate","-117.338667,35.78051",2
"usgs_wells","same rounded coordinate","-117.338927,33.225313",2
"usgs_wells","same rounded coordinate","-117.33976,33.21948",2
"usgs_wells","same rounded coordinate","-117.341991,34.574438",2
"usgs_wells","same rounded coordinate","-117.342556,35.749122",2
"usgs_wells","same rounded coordinate","-117.343106,35.024421",2
"usgs_wells","same rounded coordinate","-117.343139,34.596778",2
"usgs_wells","same rounded coordinate","-117.343194,34.596722",2
"usgs_wells","same rounded coordinate","-117.345325,34.624713",2
"usgs_wells","same rounded coordinate","-117.345325,34.624991",2
"usgs_wells","same rounded coordinate","-117.345602,34.573882",2
"usgs_wells","same rounded coordinate","-117.345881,34.644157",2
"usgs_wells","same rounded coordinate","-117.346444,35.7194",2
"usgs_wells","same rounded coordinate","-117.346714,34.601103",2
"usgs_wells","same rounded coordinate","-117.34726,33.30531",2
"usgs_wells","same rounded coordinate","-117.349214,34.623047",2
"usgs_wells","same rounded coordinate","-117.34977,34.623047",2
"usgs_wells","same rounded coordinate","-117.34977,34.639713",2
"usgs_wells","same rounded coordinate","-117.350324,34.358057",2
"usgs_wells","same rounded coordinate","-117.351158,34.599714",2
"usgs_wells","same rounded coordinate","-117.351444,35.708567",2
"usgs_wells","same rounded coordinate","-117.351861,34.644333",2
"usgs_wells","same rounded coordinate","-117.351983,33.300866",2
"usgs_wells","same rounded coordinate","-117.351992,34.623047",2
"usgs_wells","same rounded coordinate","-117.35227,34.64499",2
"usgs_wells","same rounded coordinate","-117.353103,34.625824",2
"usgs_wells","same rounded coordinate","-117.353112,35.760232",2
"usgs_wells","same rounded coordinate","-117.353936,34.610269",2
"usgs_wells","same rounded coordinate","-117.353936,34.64499",2
"usgs_wells","same rounded coordinate","-117.355881,34.64499",2
"usgs_wells","same rounded coordinate","-117.356149,33.212258",2
"usgs_wells","same rounded coordinate","-117.356159,34.637491",2
"usgs_wells","same rounded coordinate","-117.356445,35.766899",2
"usgs_wells","same rounded coordinate","-117.357278,35.718289",2
"usgs_wells","same rounded coordinate","-117.360889,35.708567",2
"usgs_wells","same rounded coordinate","-117.366167,35.716067",2
"usgs_wells","same rounded coordinate","-117.368927,33.25559",2
"usgs_wells","same rounded coordinate","-117.369205,33.257812",2
"usgs_wells","same rounded coordinate","-117.370872,33.255312",2
"usgs_wells","same rounded coordinate","-117.373108,35.083585",2
"usgs_wells","same rounded coordinate","-117.374223,35.708845",2
"usgs_wells","same rounded coordinate","-117.374761,33.276422",2
"usgs_wells","same rounded coordinate","-117.375594,33.249201",2
"usgs_wells","same rounded coordinate","-117.37865,33.255034",2
"usgs_wells","same rounded coordinate","-117.379761,33.251146",2
"usgs_wells","same rounded coordinate","-117.381706,33.208647",2
"usgs_wells","same rounded coordinate","-117.385047,34.307782",2
"usgs_wells","same rounded coordinate","-117.385603,34.321948",2
"usgs_wells","same rounded coordinate","-117.39838,34.148343",2
"usgs_wells","same rounded coordinate","-117.401158,34.141121",2
"usgs_wells","same rounded coordinate","-117.404206,33.232257",2
"usgs_wells","same rounded coordinate","-117.4069,34.157619",2
"usgs_wells","same rounded coordinate","-117.409611,33.978722",2
"usgs_wells","same rounded coordinate","-117.451708,33.305588",2
"usgs_wells","same rounded coordinate","-117.478878,34.141389",2
"usgs_wells","same rounded coordinate","-117.503483,34.508742",2
"usgs_wells","same rounded coordinate","-117.551028,33.947306",2
"usgs_wells","same rounded coordinate","-117.55449,33.386696",2
"usgs_wells","same rounded coordinate","-117.587554,34.598602",2
"usgs_wells","same rounded coordinate","-117.594944,33.930333",2
"usgs_wells","same rounded coordinate","-117.61673,35.707732",2
"usgs_wells","same rounded coordinate","-117.617563,35.732454",2
"usgs_wells","same rounded coordinate","-117.624508,35.768286",2
"usgs_wells","same rounded coordinate","-117.624784,35.61579",2
"usgs_wells","same rounded coordinate","-117.631731,35.772175",2
"usgs_wells","same rounded coordinate","-117.637007,35.663289",2
"usgs_wells","same rounded coordinate","-117.637562,35.631901",2
"usgs_wells","same rounded coordinate","-117.63784,35.606901",2
"usgs_wells","same rounded coordinate","-117.638674,35.665233",2
"usgs_wells","same rounded coordinate","-117.642009,35.81023",2
"usgs_wells","same rounded coordinate","-117.647007,35.607179",2
"usgs_wells","same rounded coordinate","-117.649507,35.605234",2
"usgs_wells","same rounded coordinate","-117.649785,35.663289",2
"usgs_wells","same rounded coordinate","-117.656449,34.99692",2
"usgs_wells","same rounded coordinate","-117.657563,35.604401",2
"usgs_wells","same rounded coordinate","-117.663675,35.653289",2
"usgs_wells","same rounded coordinate","-117.673675,35.651067",2
"usgs_wells","same rounded coordinate","-117.674508,35.622178",2
"usgs_wells","same rounded coordinate","-117.678398,35.716065",2
"usgs_wells","same rounded coordinate","-117.696453,35.645789",2
"usgs_wells","same rounded coordinate","-117.698398,35.643844",2
"usgs_wells","same rounded coordinate","-117.698675,35.634956",2
"usgs_wells","same rounded coordinate","-117.703398,35.642455",2
"usgs_wells","same rounded coordinate","-117.703675,35.630511",2
"usgs_wells","same rounded coordinate","-117.706175,35.625789",2
"usgs_wells","same rounded coordinate","-117.708673,35.073584",2
"usgs_wells","same rounded coordinate","-117.715342,35.6194",2
"usgs_wells","same rounded coordinate","-117.722287,35.622178",2
"usgs_wells","same rounded coordinate","-117.722843,35.666066",2
"usgs_wells","same rounded coordinate","-117.800064,35.042473",2
"usgs_wells","same rounded coordinate","-117.807555,33.700853",2
"usgs_wells","same rounded coordinate","-117.807832,33.701131",2
"usgs_wells","same rounded coordinate","-117.80811,33.701131",2
"usgs_wells","same rounded coordinate","-117.808388,33.700575",2
"usgs_wells","same rounded coordinate","-117.809791,35.768285",2
"usgs_wells","same rounded coordinate","-117.812846,35.671065",2
"usgs_wells","same rounded coordinate","-117.813123,35.669121",2
"usgs_wells","same rounded coordinate","-117.816179,35.643566",2
"usgs_wells","same rounded coordinate","-117.817013,35.735508",2
"usgs_wells","same rounded coordinate","-117.821456,35.647455",2
"usgs_wells","same rounded coordinate","-117.82979,35.681898",2
"usgs_wells","same rounded coordinate","-117.829791,35.718842",2
"usgs_wells","same rounded coordinate","-117.838958,35.729953",2
"usgs_wells","same rounded coordinate","-117.87618,35.664398",2
"usgs_wells","same rounded coordinate","-117.884788,34.719152",2
"usgs_wells","same rounded coordinate","-117.890066,34.719986",2
"usgs_wells","same rounded coordinate","-117.890622,34.837758",2
"usgs_wells","same rounded coordinate","-117.893122,34.866091",2
"usgs_wells","same rounded coordinate","-117.893678,34.822759",2
"usgs_wells","same rounded coordinate","-117.898123,35.294407",2
"usgs_wells","same rounded coordinate","-117.898677,34.692764",2
"usgs_wells","same rounded coordinate","-117.900899,34.50305",2
"usgs_wells","same rounded coordinate","-117.915068,35.287463",2
"usgs_wells","same rounded coordinate","-117.917568,35.300518",2
"usgs_wells","same rounded coordinate","-117.923122,34.50555",2
"usgs_wells","same rounded coordinate","-117.925067,34.587213",2
"usgs_wells","same rounded coordinate","-117.932013,35.283574",2
"usgs_wells","same rounded coordinate","-117.93479,34.847758",2
"usgs_wells","same rounded coordinate","-117.966179,34.719985",2
"usgs_wells","same rounded coordinate","-117.971179,34.704986",2
"usgs_wells","same rounded coordinate","-117.97479,34.715818",2
"usgs_wells","same rounded coordinate","-117.976737,35.118579",2
"usgs_wells","same rounded coordinate","-117.980904,35.258851",2
"usgs_wells","same rounded coordinate","-117.985348,35.290517",2
"usgs_wells","same rounded coordinate","-117.989793,35.254129",2
"usgs_wells","same rounded coordinate","-117.998949,33.744183",2
"usgs_wells","same rounded coordinate","-118.00118,34.734706",2
"usgs_wells","same rounded coordinate","-118.001736,34.770816",2
"usgs_wells","same rounded coordinate","-118.011736,34.73054",2
"usgs_wells","same rounded coordinate","-118.015069,34.679986",2
"usgs_wells","same rounded coordinate","-118.036459,34.668042",2
"usgs_wells","same rounded coordinate","-118.037848,34.704707",2
"usgs_wells","same rounded coordinate","-118.038404,34.763038",2
"usgs_wells","same rounded coordinate","-118.044237,34.763316",2
"usgs_wells","same rounded coordinate","-118.044515,34.609711",2
"usgs_wells","same rounded coordinate","-118.046181,34.697485",2
